condition_id,catalyst,loading_g_L,pH,irradiance_mW_cm2,scavenger,replicate,time_min,C_over_C0,absorbance_664nm
C051,TiO2,1.25,4.0,105,none,2,20,0.84283,0.8867
C051,TiO2,1.25,4.0,105,none,2,30,0.75083,0.78369
C051,TiO2,1.25,4.0,105,none,2,45,0.65266,0.68939
C051,TiO2,1.25,4.0,105,none,2,60,0.54729,0.5829
C051,TiO2,1.25,4.0,105,none,2,90,0.36859,0.38857
C051,TiO2,1.25,4.0,105,none,2,120,0.27611,0.28694
C051,TiO2,1.25,4.0,105,none,3,0,1.01299,1.07471
C051,TiO2,1.25,4.0,105,none,3,5,0.95009,0.98999
C051,TiO2,1.25,4.0,105,none,3,10,0.89327,0.94651
C051,TiO2,1.25,4.0,105,none,3,20,0.80474,0.8532
C051,TiO2,1.25,4.0,105,none,3,30,0.71738,0.76492
C051,TiO2,1.25,4.0,105,none,3,45,0.60513,0.63523
C051,TiO2,1.25,4.0,105,none,3,60,0.56398,0.59049
C051,TiO2,1.25,4.0,105,none,3,90,0.39743,0.42081
C051,TiO2,1.25,4.0,105,none,3,120,0.34243,0.36114
C052,TiO2,1.25,5.5,55,none,1,0,0.98662,1.04405
C052,TiO2,1.25,5.5,55,none,1,5,0.93115,0.9929
C052,TiO2,1.25,5.5,55,none,1,10,0.88726,0.93237
C052,TiO2,1.25,5.5,55,none,1,20,0.80893,0.84202
C052,TiO2,1.25,5.5,55,none,1,30,0.73994,0.77654
C052,TiO2,1.25,5.5,55,none,1,45,0.63644,0.67526
C052,TiO2,1.25,5.5,55,none,1,60,0.56076,0.58086
C052,TiO2,1.25,5.5,55,none,1,90,0.4261,0.44288
C052,TiO2,1.25,5.5,55,none,1,120,0.33372,0.34873
C052,TiO2,1.25,5.5,55,none,2,0,0.99328,1.04881
C052,TiO2,1.25,5.5,55,none,2,5,0.96217,1.01531
C052,TiO2,1.25,5.5,55,none,2,10,0.87749,0.91642
C052,TiO2,1.25,5.5,55,none,2,20,0.85112,0.88305
C052,TiO2,1.25,5.5,55,none,2,30,0.74624,0.79084
C052,TiO2,1.25,5.5,55,none,2,45,0.68809,0.73321
C052,TiO2,1.25,5.5,55,none,2,60,0.56932,0.60767
C052,TiO2,1.25,5.5,55,none,2,90,0.37987,0.40063
C052,TiO2,1.25,5.5,55,none,2,120,0.32428,0.35658
C052,TiO2,1.25,5.5,55,none,3,0,1.03507,1.08893
C052,TiO2,1.25,5.5,55,none,3,5,0.95498,1.00111
C052,TiO2,1.25,5.5,55,none,3,10,0.93242,0.97345
C052,TiO2,1.25,5.5,55,none,3,20,0.82945,0.86857
C052,TiO2,1.25,5.5,55,none,3,30,0.73893,0.77657
C052,TiO2,1.25,5.5,55,none,3,45,0.65154,0.69156
C052,TiO2,1.25,5.5,55,none,3,60,0.54531,0.56456
C052,TiO2,1.25,5.5,55,none,3,90,0.37121,0.39768
C052,TiO2,1.25,5.5,55,none,3,120,0.33165,0.35143
C053,TiO2,1.25,5.5,80,none,1,0,1.013,1.0542
C053,TiO2,1.25,5.5,80,none,1,5,0.92269,0.9687
C053,TiO2,1.25,5.5,80,none,1,10,0.9119,0.95695
C053,TiO2,1.25,5.5,80,none,1,20,0.83258,0.87274
C053,TiO2,1.25,5.5,80,none,1,30,0.71317,0.74503
C053,TiO2,1.25,5.5,80,none,1,45,0.64867,0.68232
C053,TiO2,1.25,5.5,80,none,1,60,0.50351,0.51768
C053,TiO2,1.25,5.5,80,none,1,90,0.39414,0.4137
C053,TiO2,1.25,5.5,80,none,1,120,0.24443,0.24452
C053,TiO2,1.25,5.5,80,none,2,0,1.003,1.05076
C053,TiO2,1.25,5.5,80,none,2,5,0.93212,0.96769
C053,TiO2,1.25,5.5,80,none,2,10,0.88666,0.94062
C053,TiO2,1.25,5.5,80,none,2,20,0.83337,0.87932
C053,TiO2,1.25,5.5,80,none,2,30,0.72719,0.76925
C053,TiO2,1.25,5.5,80,none,2,45,0.62329,0.65769
C053,TiO2,1.25,5.5,80,none,2,60,0.54895,0.58047
C053,TiO2,1.25,5.5,80,none,2,90,0.37355,0.38173
C053,TiO2,1.25,5.5,80,none,2,120,0.2824,0.30297
C053,TiO2,1.25,5.5,80,none,3,0,1.06502,1.12785
C053,TiO2,1.25,5.5,80,none,3,5,0.94844,1.00462
C053,TiO2,1.25,5.5,80,none,3,10,0.93439,0.97927
C053,TiO2,1.25,5.5,80,none,3,20,0.82745,0.87119
C053,TiO2,1.25,5.5,80,none,3,30,0.74251,0.78138
C053,TiO2,1.25,5.5,80,none,3,45,0.65296,0.67715
C053,TiO2,1.25,5.5,80,none,3,60,0.56541,0.6042
C053,TiO2,1.25,5.5,80,none,3,90,0.39197,0.41533
C053,TiO2,1.25,5.5,80,none,3,120,0.28386,0.3051
C054,TiO2,1.25,5.5,105,none,1,0,0.98817,1.04332
C054,TiO2,1.25,5.5,105,none,1,5,0.96125,1.00492
C054,TiO2,1.25,5.5,105,none,1,10,0.92214,0.96722
C054,TiO2,1.25,5.5,105,none,1,20,0.81141,0.86697
C054,TiO2,1.25,5.5,105,none,1,30,0.72353,0.76272
C054,TiO2,1.25,5.5,105,none,1,45,0.61572,0.64245
C054,TiO2,1.25,5.5,105,none,1,60,0.51874,0.53868
C054,TiO2,1.25,5.5,105,none,1,90,0.36827,0.38527
C054,TiO2,1.25,5.5,105,none,1,120,0.26398,0.28026
C054,TiO2,1.25,5.5,105,none,2,0,1.02121,1.08132
C054,TiO2,1.25,5.5,105,none,2,5,0.95822,1.00887
C054,TiO2,1.25,5.5,105,none,2,10,0.95522,0.99976
C054,TiO2,1.25,5.5,105,none,2,20,0.8016,0.83533
C054,TiO2,1.25,5.5,105,none,2,30,0.77528,0.81197
C054,TiO2,1.25,5.5,105,none,2,45,0.59176,0.63265
C054,TiO2,1.25,5.5,105,none,2,60,0.52453,0.53808
C054,TiO2,1.25,5.5,105,none,2,90,0.35951,0.3606
C054,TiO2,1.25,5.5,105,none,2,120,0.24595,0.24869
C054,TiO2,1.25,5.5,105,none,3,0,1.05726,1.10911
C054,TiO2,1.25,5.5,105,none,3,5,1.0064,1.06446
C054,TiO2,1.25,5.5,105,none,3,10,0.91856,0.96693
C054,TiO2,1.25,5.5,105,none,3,20,0.84578,0.88202
C054,TiO2,1.25,5.5,105,none,3,30,0.73097,0.77199
C054,TiO2,1.25,5.5,105,none,3,45,0.60281,0.6496
C054,TiO2,1.25,5.5,105,none,3,60,0.49569,0.52475
C054,TiO2,1.25,5.5,105,none,3,90,0.39772,0.41625
C054,TiO2,1.25,5.5,105,none,3,120,0.25963,0.26613
C055,TiO2,1.25,7.0,55,none,1,0,0.96433,1.0141
C055,TiO2,1.25,7.0,55,none,1,5,0.91455,0.95961
C055,TiO2,1.25,7.0,55,none,1,10,0.89668,0.94154
C055,TiO2,1.25,7.0,55,none,1,20,0.80829,0.83859
C055,TiO2,1.25,7.0,55,none,1,30,0.73357,0.76782
C055,TiO2,1.25,7.0,55,none,1,45,0.62643,0.65246
C055,TiO2,1.25,7.0,55,none,1,60,0.50165,0.53084
C055,TiO2,1.25,7.0,55,none,1,90,0.44207,0.4615
C055,TiO2,1.25,7.0,55,none,1,120,0.32672,0.33131
C055,TiO2,1.25,7.0,55,none,2,0,1.006,1.03829
C055,TiO2,1.25,7.0,55,none,2,5,0.99368,1.04217
C055,TiO2,1.25,7.0,55,none,2,10,0.91413,0.95951
C055,TiO2,1.25,7.0,55,none,2,20,0.80906,0.85021
C055,TiO2,1.25,7.0,55,none,2,30,0.76197,0.7986
C055,TiO2,1.25,7.0,55,none,2,45,0.62267,0.64894
C055,TiO2,1.25,7.0,55,none,2,60,0.56933,0.59202
C055,TiO2,1.25,7.0,55,none,2,90,0.38381,0.40655
C055,TiO2,1.25,7.0,55,none,2,120,0.31289,0.32516
C055,TiO2,1.25,7.0,55,none,3,0,1.03985,1.09068
C055,TiO2,1.25,7.0,55,none,3,5,0.97853,1.02856
C055,TiO2,1.25,7.0,55,none,3,10,0.92465,0.9623
C055,TiO2,1.25,7.0,55,none,3,20,0.84506,0.89102
C055,TiO2,1.25,7.0,55,none,3,30,0.7636,0.80015
C055,TiO2,1.25,7.0,55,none,3,45,0.67251,0.7095
C055,TiO2,1.25,7.0,55,none,3,60,0.61358,0.65078
C055,TiO2,1.25,7.0,55,none,3,90,0.41356,0.4415
C055,TiO2,1.25,7.0,55,none,3,120,0.32981,0.33533
C056,TiO2,1.25,7.0,80,none,1,0,1.00303,1.03855
C056,TiO2,1.25,7.0,80,none,1,5,0.94479,0.9874
C056,TiO2,1.25,7.0,80,none,1,10,0.9199,0.96359
C056,TiO2,1.25,7.0,80,none,1,20,0.80061,0.83025
C056,TiO2,1.25,7.0,80,none,1,30,0.69864,0.73383
C056,TiO2,1.25,7.0,80,none,1,45,0.62085,0.66746
C056,TiO2,1.25,7.0,80,none,1,60,0.54711,0.5665
C056,TiO2,1.25,7.0,80,none,1,90,0.3465,0.36792
C056,TiO2,1.25,7.0,80,none,1,120,0.28196,0.29472
C056,TiO2,1.25,7.0,80,none,2,0,1.01469,1.05917
C056,TiO2,1.25,7.0,80,none,2,5,0.98428,1.03928
C056,TiO2,1.25,7.0,80,none,2,10,0.93803,1.00769
C056,TiO2,1.25,7.0,80,none,2,20,0.78641,0.80257
C056,TiO2,1.25,7.0,80,none,2,30,0.77948,0.81957
C056,TiO2,1.25,7.0,80,none,2,45,0.64838,0.67231
C056,TiO2,1.25,7.0,80,none,2,60,0.53452,0.55879
C056,TiO2,1.25,7.0,80,none,2,90,0.3873,0.41625
C056,TiO2,1.25,7.0,80,none,2,120,0.25801,0.25919
C056,TiO2,1.25,7.0,80,none,3,0,0.99615,1.04861
C056,TiO2,1.25,7.0,80,none,3,5,0.94965,0.99268
C056,TiO2,1.25,7.0,80,none,3,10,0.91556,0.96607
C056,TiO2,1.25,7.0,80,none,3,20,0.816,0.86028
C056,TiO2,1.25,7.0,80,none,3,30,0.75055,0.79973
C056,TiO2,1.25,7.0,80,none,3,45,0.63136,0.65593
C056,TiO2,1.25,7.0,80,none,3,60,0.52521,0.55567
C056,TiO2,1.25,7.0,80,none,3,90,0.37077,0.384
C056,TiO2,1.25,7.0,80,none,3,120,0.2873,0.30162
C057,TiO2,1.25,7.0,105,none,1,0,0.9931,1.03009
C057,TiO2,1.25,7.0,105,none,1,5,0.9323,0.99278
C057,TiO2,1.25,7.0,105,none,1,10,0.86949,0.90818
C057,TiO2,1.25,7.0,105,none,1,20,0.82351,0.8589
C057,TiO2,1.25,7.0,105,none,1,30,0.71569,0.74
C057,TiO2,1.25,7.0,105,none,1,45,0.59144,0.61009
C057,TiO2,1.25,7.0,105,none,1,60,0.50698,0.53212
C057,TiO2,1.25,7.0,105,none,1,90,0.33768,0.37365
C057,TiO2,1.25,7.0,105,none,1,120,0.26341,0.28623
C057,TiO2,1.25,7.0,105,none,2,0,0.98371,1.04081
C057,TiO2,1.25,7.0,105,none,2,5,0.94459,1.00425
C057,TiO2,1.25,7.0,105,none,2,10,0.90254,0.94273
C057,TiO2,1.25,7.0,105,none,2,20,0.79824,0.84835
C057,TiO2,1.25,7.0,105,none,2,30,0.72812,0.76766
C057,TiO2,1.25,7.0,105,none,2,45,0.58495,0.62833
C057,TiO2,1.25,7.0,105,none,2,60,0.49633,0.52517
C057,TiO2,1.25,7.0,105,none,2,90,0.35752,0.36263
C057,TiO2,1.25,7.0,105,none,2,120,0.25624,0.28106
C057,TiO2,1.25,7.0,105,none,3,0,1.03237,1.09286
C057,TiO2,1.25,7.0,105,none,3,5,0.99176,1.04127
C057,TiO2,1.25,7.0,105,none,3,10,0.85901,0.91289
C057,TiO2,1.25,7.0,105,none,3,20,0.82457,0.85013
C057,TiO2,1.25,7.0,105,none,3,30,0.71908,0.75045
C057,TiO2,1.25,7.0,105,none,3,45,0.60982,0.64425
C057,TiO2,1.25,7.0,105,none,3,60,0.51556,0.54029
C057,TiO2,1.25,7.0,105,none,3,90,0.34791,0.37553
C057,TiO2,1.25,7.0,105,none,3,120,0.23683,0.25457
C058,TiO2,1.25,8.5,55,none,1,0,1.03414,1.08583
C058,TiO2,1.25,8.5,55,none,1,5,0.93574,0.97723
C058,TiO2,1.25,8.5,55,none,1,10,0.90675,0.95634
C058,TiO2,1.25,8.5,55,none,1,20,0.8532,0.90655
C058,TiO2,1.25,8.5,55,none,1,30,0.7492,0.79005
C058,TiO2,1.25,8.5,55,none,1,45,0.6623,0.69536
C058,TiO2,1.25,8.5,55,none,1,60,0.60899,0.64736
C058,TiO2,1.25,8.5,55,none,1,90,0.4318,0.46455
C058,TiO2,1.25,8.5,55,none,1,120,0.32777,0.34875
C058,TiO2,1.25,8.5,55,none,2,0,0.99458,1.03602
C058,TiO2,1.25,8.5,55,none,2,5,0.94041,0.99909
C058,TiO2,1.25,8.5,55,none,2,10,0.91818,0.95898
C058,TiO2,1.25,8.5,55,none,2,20,0.8321,0.88998
C058,TiO2,1.25,8.5,55,none,2,30,0.8137,0.84822
C058,TiO2,1.25,8.5,55,none,2,45,0.68483,0.71098
C058,TiO2,1.25,8.5,55,none,2,60,0.60791,0.63773
C058,TiO2,1.25,8.5,55,none,2,90,0.44994,0.47132
C058,TiO2,1.25,8.5,55,none,2,120,0.33358,0.3495
C058,TiO2,1.25,8.5,55,none,3,0,1.00564,1.0413
C058,TiO2,1.25,8.5,55,none,3,5,0.97059,1.01857
C058,TiO2,1.25,8.5,55,none,3,10,0.90849,0.94519
C058,TiO2,1.25,8.5,55,none,3,20,0.84558,0.89104
C058,TiO2,1.25,8.5,55,none,3,30,0.78197,0.82968
C058,TiO2,1.25,8.5,55,none,3,45,0.67321,0.71618
C058,TiO2,1.25,8.5,55,none,3,60,0.61533,0.6544
C058,TiO2,1.25,8.5,55,none,3,90,0.47261,0.50592
C058,TiO2,1.25,8.5,55,none,3,120,0.38157,0.40086
C059,TiO2,1.25,8.5,80,none,1,0,1.04435,1.09187
C059,TiO2,1.25,8.5,80,none,1,5,0.96535,1.01588
C059,TiO2,1.25,8.5,80,none,1,10,0.91974,0.96828
C059,TiO2,1.25,8.5,80,none,1,20,0.81123,0.86029
C059,TiO2,1.25,8.5,80,none,1,30,0.74691,0.78496
C059,TiO2,1.25,8.5,80,none,1,45,0.66697,0.71295
C059,TiO2,1.25,8.5,80,none,1,60,0.57842,0.60971
C059,TiO2,1.25,8.5,80,none,1,90,0.40487,0.42731
C059,TiO2,1.25,8.5,80,none,1,120,0.32058,0.34382
C059,TiO2,1.25,8.5,80,none,2,0,1.02636,1.08401
C059,TiO2,1.25,8.5,80,none,2,5,0.96918,1.00671
C059,TiO2,1.25,8.5,80,none,2,10,0.92616,0.96249
C059,TiO2,1.25,8.5,80,none,2,20,0.84604,0.89689
C059,TiO2,1.25,8.5,80,none,2,30,0.77973,0.80607
C059,TiO2,1.25,8.5,80,none,2,45,0.70296,0.74137
C059,TiO2,1.25,8.5,80,none,2,60,0.59792,0.63122
C059,TiO2,1.25,8.5,80,none,2,90,0.42418,0.44415
C059,TiO2,1.25,8.5,80,none,2,120,0.34652,0.35565
C059,TiO2,1.25,8.5,80,none,3,0,1.02291,1.07596
C059,TiO2,1.25,8.5,80,none,3,5,0.96943,1.01115
C059,TiO2,1.25,8.5,80,none,3,10,0.94717,0.9922
C059,TiO2,1.25,8.5,80,none,3,20,0.84924,0.88794
C059,TiO2,1.25,8.5,80,none,3,30,0.77253,0.8108
C059,TiO2,1.25,8.5,80,none,3,45,0.64758,0.67833
C059,TiO2,1.25,8.5,80,none,3,60,0.58801,0.62176
C059,TiO2,1.25,8.5,80,none,3,90,0.49872,0.51454
C059,TiO2,1.25,8.5,80,none,3,120,0.30047,0.31027
C060,TiO2,1.25,8.5,105,none,1,0,0.98732,1.03792
C060,TiO2,1.25,8.5,105,none,1,5,0.91034,0.94698
C060,TiO2,1.25,8.5,105,none,1,10,0.90334,0.94602
C060,TiO2,1.25,8.5,105,none,1,20,0.7865,0.82898
C060,TiO2,1.25,8.5,105,none,1,30,0.67047,0.69147
C060,TiO2,1.25,8.5,105,none,1,45,0.61895,0.6555
C060,TiO2,1.25,8.5,105,none,1,60,0.4972,0.51915
C060,TiO2,1.25,8.5,105,none,1,90,0.38176,0.40051
C060,TiO2,1.25,8.5,105,none,1,120,0.2833,0.31052
C060,TiO2,1.25,8.5,105,none,2,0,0.98978,1.03939
C060,TiO2,1.25,8.5,105,none,2,5,0.94108,0.97201
C060,TiO2,1.25,8.5,105,none,2,10,0.91945,0.9785
C060,TiO2,1.25,8.5,105,none,2,20,0.77183,0.80299
C060,TiO2,1.25,8.5,105,none,2,30,0.72226,0.76666
C060,TiO2,1.25,8.5,105,none,2,45,0.64143,0.68529
C060,TiO2,1.25,8.5,105,none,2,60,0.50976,0.53394
C060,TiO2,1.25,8.5,105,none,2,90,0.40896,0.4374
C060,TiO2,1.25,8.5,105,none,2,120,0.27069,0.27354
C060,TiO2,1.25,8.5,105,none,3,0,1.01739,1.07172
C060,TiO2,1.25,8.5,105,none,3,5,0.97888,1.01812
C060,TiO2,1.25,8.5,105,none,3,10,0.95436,1.01185
C060,TiO2,1.25,8.5,105,none,3,20,0.85902,0.90404
C060,TiO2,1.25,8.5,105,none,3,30,0.76453,0.79
C060,TiO2,1.25,8.5,105,none,3,45,0.62529,0.65998
C060,TiO2,1.25,8.5,105,none,3,60,0.56661,0.58596
C060,TiO2,1.25,8.5,105,none,3,90,0.39882,0.42079
C060,TiO2,1.25,8.5,105,none,3,120,0.32835,0.35943
C061,N-TiO2,0.25,4.0,55,none,1,0,1.0095,1.06226
C061,N-TiO2,0.25,4.0,55,none,1,5,0.94661,0.98969
C061,N-TiO2,0.25,4.0,55,none,1,10,0.8534,0.89682
C061,N-TiO2,0.25,4.0,55,none,1,20,0.77681,0.80982
C061,N-TiO2,0.25,4.0,55,none,1,30,0.66614,0.70526
C061,N-TiO2,0.25,4.0,55,none,1,45,0.55004,0.57781
C061,N-TiO2,0.25,4.0,55,none,1,60,0.43889,0.46245
C061,N-TiO2,0.25,4.0,55,none,1,90,0.30801,0.32284
C061,N-TiO2,0.25,4.0,55,none,1,120,0.23195,0.24158
C061,N-TiO2,0.25,4.0,55,none,2,0,0.99085,1.03853
C061,N-TiO2,0.25,4.0,55,none,2,5,0.89984,0.92945
C061,N-TiO2,0.25,4.0,55,none,2,10,0.88285,0.91767
C061,N-TiO2,0.25,4.0,55,none,2,20,0.76265,0.81534
C061,N-TiO2,0.25,4.0,55,none,2,30,0.63131,0.66297
C061,N-TiO2,0.25,4.0,55,none,2,45,0.53229,0.55906
C061,N-TiO2,0.25,4.0,55,none,2,60,0.44755,0.45868
C061,N-TiO2,0.25,4.0,55,none,2,90,0.3238,0.33052
C061,N-TiO2,0.25,4.0,55,none,2,120,0.16615,0.15996
C061,N-TiO2,0.25,4.0,55,none,3,0,1.00296,1.04711
C061,N-TiO2,0.25,4.0,55,none,3,5,0.92259,0.97905
C061,N-TiO2,0.25,4.0,55,none,3,10,0.86038,0.87947
C061,N-TiO2,0.25,4.0,55,none,3,20,0.72439,0.75344
C061,N-TiO2,0.25,4.0,55,none,3,30,0.66997,0.70163
C061,N-TiO2,0.25,4.0,55,none,3,45,0.56363,0.58015
C061,N-TiO2,0.25,4.0,55,none,3,60,0.42962,0.46102
C061,N-TiO2,0.25,4.0,55,none,3,90,0.31334,0.33424
C061,N-TiO2,0.25,4.0,55,none,3,120,0.16222,0.17728
C062,N-TiO2,0.25,4.0,80,none,1,0,1.03881,1.10045
C062,N-TiO2,0.25,4.0,80,none,1,5,0.90465,0.94664
C062,N-TiO2,0.25,4.0,80,none,1,10,0.87109,0.92306
C062,N-TiO2,0.25,4.0,80,none,1,20,0.73187,0.77919
C062,N-TiO2,0.25,4.0,80,none,1,30,0.63349,0.67176
C062,N-TiO2,0.25,4.0,80,none,1,45,0.49683,0.52048
C062,N-TiO2,0.25,4.0,80,none,1,60,0.44352,0.48601
C062,N-TiO2,0.25,4.0,80,none,1,90,0.27469,0.29553
C062,N-TiO2,0.25,4.0,80,none,1,120,0.23357,0.23244
C062,N-TiO2,0.25,4.0,80,none,2,0,1.00634,1.05874
C062,N-TiO2,0.25,4.0,80,none,2,5,0.92588,0.97451
C062,N-TiO2,0.25,4.0,80,none,2,10,0.84114,0.88625
C062,N-TiO2,0.25,4.0,80,none,2,20,0.76716,0.80377
C062,N-TiO2,0.25,4.0,80,none,2,30,0.6751,0.70454
C062,N-TiO2,0.25,4.0,80,none,2,45,0.53339,0.56067
C062,N-TiO2,0.25,4.0,80,none,2,60,0.38489,0.39508
C062,N-TiO2,0.25,4.0,80,none,2,90,0.29208,0.29964
C062,N-TiO2,0.25,4.0,80,none,2,120,0.20239,0.20411
C062,N-TiO2,0.25,4.0,80,none,3,0,1.0002,1.06654
C062,N-TiO2,0.25,4.0,80,none,3,5,0.9631,1.01003
C062,N-TiO2,0.25,4.0,80,none,3,10,0.86395,0.91318
C062,N-TiO2,0.25,4.0,80,none,3,20,0.75763,0.792
C062,N-TiO2,0.25,4.0,80,none,3,30,0.63,0.6625
C062,N-TiO2,0.25,4.0,80,none,3,45,0.52269,0.54248
C062,N-TiO2,0.25,4.0,80,none,3,60,0.41462,0.4462
C062,N-TiO2,0.25,4.0,80,none,3,90,0.30087,0.33018
C062,N-TiO2,0.25,4.0,80,none,3,120,0.16451,0.16353
C063,N-TiO2,0.25,4.0,105,none,1,0,1.02385,1.07433
C063,N-TiO2,0.25,4.0,105,none,1,5,0.9386,0.97434
C063,N-TiO2,0.25,4.0,105,none,1,10,0.8634,0.8851
C063,N-TiO2,0.25,4.0,105,none,1,20,0.76086,0.80043
C063,N-TiO2,0.25,4.0,105,none,1,30,0.63692,0.67251
C063,N-TiO2,0.25,4.0,105,none,1,45,0.54869,0.5879
C063,N-TiO2,0.25,4.0,105,none,1,60,0.39118,0.41412
C063,N-TiO2,0.25,4.0,105,none,1,90,0.22718,0.23286
C063,N-TiO2,0.25,4.0,105,none,1,120,0.16889,0.17187
C063,N-TiO2,0.25,4.0,105,none,2,0,1.05227,1.09809
C063,N-TiO2,0.25,4.0,105,none,2,5,0.94772,1.00106
C063,N-TiO2,0.25,4.0,105,none,2,10,0.89896,0.94086
C063,N-TiO2,0.25,4.0,105,none,2,20,0.75511,0.79893
C063,N-TiO2,0.25,4.0,105,none,2,30,0.64454,0.68173
C063,N-TiO2,0.25,4.0,105,none,2,45,0.52146,0.53771
C063,N-TiO2,0.25,4.0,105,none,2,60,0.41186,0.43526
C063,N-TiO2,0.25,4.0,105,none,2,90,0.25835,0.26053
C063,N-TiO2,0.25,4.0,105,none,2,120,0.16362,0.17621
C063,N-TiO2,0.25,4.0,105,none,3,0,1.00424,1.04839
C063,N-TiO2,0.25,4.0,105,none,3,5,0.94113,0.9809
C063,N-TiO2,0.25,4.0,105,none,3,10,0.82441,0.86822
C063,N-TiO2,0.25,4.0,105,none,3,20,0.7482,0.79397
C063,N-TiO2,0.25,4.0,105,none,3,30,0.66118,0.69595
C063,N-TiO2,0.25,4.0,105,none,3,45,0.53334,0.55093
C063,N-TiO2,0.25,4.0,105,none,3,60,0.41285,0.44149
C063,N-TiO2,0.25,4.0,105,none,3,90,0.26809,0.28049
C063,N-TiO2,0.25,4.0,105,none,3,120,0.13603,0.15612
C064,N-TiO2,0.25,5.5,55,none,1,0,1.01055,1.05953
C064,N-TiO2,0.25,5.5,55,none,1,5,0.91556,0.95863
C064,N-TiO2,0.25,5.5,55,none,1,10,0.85599,0.89317
C064,N-TiO2,0.25,5.5,55,none,1,20,0.70805,0.74027
C064,N-TiO2,0.25,5.5,55,none,1,30,0.63698,0.67318
C064,N-TiO2,0.25,5.5,55,none,1,45,0.4823,0.50373
C064,N-TiO2,0.25,5.5,55,none,1,60,0.39301,0.42736
C064,N-TiO2,0.25,5.5,55,none,1,90,0.25472,0.26371
C064,N-TiO2,0.25,5.5,55,none,1,120,0.1808,0.20778
C064,N-TiO2,0.25,5.5,55,none,2,0,1.00241,1.05721
C064,N-TiO2,0.25,5.5,55,none,2,5,0.92164,0.96885
C064,N-TiO2,0.25,5.5,55,none,2,10,0.86079,0.90562
C064,N-TiO2,0.25,5.5,55,none,2,20,0.74621,0.77706
C064,N-TiO2,0.25,5.5,55,none,2,30,0.62752,0.65986
C064,N-TiO2,0.25,5.5,55,none,2,45,0.47177,0.50131
C064,N-TiO2,0.25,5.5,55,none,2,60,0.39494,0.40688
C064,N-TiO2,0.25,5.5,55,none,2,90,0.24532,0.26883
C064,N-TiO2,0.25,5.5,55,none,2,120,0.18208,0.18955
C064,N-TiO2,0.25,5.5,55,none,3,0,0.98154,1.04077
C064,N-TiO2,0.25,5.5,55,none,3,5,0.92439,0.96916
C064,N-TiO2,0.25,5.5,55,none,3,10,0.88861,0.92926
C064,N-TiO2,0.25,5.5,55,none,3,20,0.72439,0.7547
C064,N-TiO2,0.25,5.5,55,none,3,30,0.63198,0.6701
C064,N-TiO2,0.25,5.5,55,none,3,45,0.48338,0.50354
C064,N-TiO2,0.25,5.5,55,none,3,60,0.39238,0.40364
C064,N-TiO2,0.25,5.5,55,none,3,90,0.25335,0.28306
C064,N-TiO2,0.25,5.5,55,none,3,120,0.16173,0.17069
C065,N-TiO2,0.25,5.5,80,none,1,0,1.05053,1.10161
C065,N-TiO2,0.25,5.5,80,none,1,5,0.90677,0.96596
C065,N-TiO2,0.25,5.5,80,none,1,10,0.86206,0.9066
C065,N-TiO2,0.25,5.5,80,none,1,20,0.76298,0.78836
C065,N-TiO2,0.25,5.5,80,none,1,30,0.62641,0.66348
C065,N-TiO2,0.25,5.5,80,none,1,45,0.4816,0.49483
C065,N-TiO2,0.25,5.5,80,none,1,60,0.34775,0.36261
C065,N-TiO2,0.25,5.5,80,none,1,90,0.22416,0.24268
C065,N-TiO2,0.25,5.5,80,none,1,120,0.1078,0.11119
C065,N-TiO2,0.25,5.5,80,none,2,0,1.04305,1.10115
C065,N-TiO2,0.25,5.5,80,none,2,5,0.96179,1.00968
C065,N-TiO2,0.25,5.5,80,none,2,10,0.85046,0.89391
C065,N-TiO2,0.25,5.5,80,none,2,20,0.74413,0.78634
C065,N-TiO2,0.25,5.5,80,none,2,30,0.63121,0.66801
C065,N-TiO2,0.25,5.5,80,none,2,45,0.47869,0.50123
C065,N-TiO2,0.25,5.5,80,none,2,60,0.33738,0.35734
C065,N-TiO2,0.25,5.5,80,none,2,90,0.21638,0.22342
C065,N-TiO2,0.25,5.5,80,none,2,120,0.12384,0.13323
C065,N-TiO2,0.25,5.5,80,none,3,0,1.0107,1.06426
C065,N-TiO2,0.25,5.5,80,none,3,5,0.91291,0.94586
C065,N-TiO2,0.25,5.5,80,none,3,10,0.82306,0.86457
C065,N-TiO2,0.25,5.5,80,none,3,20,0.698,0.73604
C065,N-TiO2,0.25,5.5,80,none,3,30,0.61733,0.65943
C065,N-TiO2,0.25,5.5,80,none,3,45,0.46028,0.48474
C065,N-TiO2,0.25,5.5,80,none,3,60,0.3787,0.39492
C065,N-TiO2,0.25,5.5,80,none,3,90,0.21521,0.23136
C065,N-TiO2,0.25,5.5,80,none,3,120,0.15998,0.17413
C066,N-TiO2,0.25,5.5,105,none,1,0,1.01848,1.05471
C066,N-TiO2,0.25,5.5,105,none,1,5,0.90253,0.95713
C066,N-TiO2,0.25,5.5,105,none,1,10,0.85099,0.89435
C066,N-TiO2,0.25,5.5,105,none,1,20,0.67655,0.71665
C066,N-TiO2,0.25,5.5,105,none,1,30,0.53504,0.55613
C066,N-TiO2,0.25,5.5,105,none,1,45,0.43794,0.45352
C066,N-TiO2,0.25,5.5,105,none,1,60,0.35293,0.38673
C066,N-TiO2,0.25,5.5,105,none,1,90,0.18909,0.19214
